TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6369.00000        8.75920
TAB:  US_Texas_Tarrant Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     9693    3210     5294     4   193 8/2/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997412 cc2=  .811716 lx=  9.16920 if=  81 il= 109 5/10/2020  n=  28 now=    6369 end=       9596      3210      5294 U=    33.91 T=  112.1 p1=  50.7 p2=    66.4 ed=   192 8/1/2020    x1=  81. x2= 109. y1=   .92 y2=   .09     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     9596    3210     5294     4   192 8/1/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997139 cc2=  .808156 lx=  9.20920 if=  82 il= 109 5/10/2020  n=  27 now=    6369 end=       9988      3210      5294 U=    35.40 T=  113.5 p1=  56.8 p2=    63.8 ed=   197 8/6/2020    x1=  82. x2= 109. y1=   .89 y2=   .13     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     9988    3210     5294     4   197 8/6/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996831 cc2=  .804380 lx=  9.16920 if=  83 il= 109 5/10/2020  n=  26 now=    6369 end=       9596      3210      5294 U=    34.34 T=  112.1 p1=  50.7 p2=    66.4 ed=   193 8/2/2020    x1=  83. x2= 109. y1=   .85 y2=   .09     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     9596    3210     5294     4   193 8/2/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996461 cc2=  .800345 lx=  9.13920 if=  84 il= 109 5/10/2020  n=  25 now=    6369 end=       9313      3210      5294 U=    33.60 T=  111.1 p1=  46.2 p2=    68.4 ed=   190 7/30/2020   x1=  84. x2= 109. y1=   .81 y2=   .06     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     9313    3210     5294     4   190 7/30/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996030 cc2=  .796030 lx=  9.10920 if=  85 il= 109 5/10/2020  n=  24 now=    6369 end=       9038      3210      5294 U=    33.65 T=  110.2 p1=  41.9 p2=    70.5 ed=   189 7/29/2020   x1=  85. x2= 109. y1=   .75 y2=   .03     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     9038    3210     5294     4   189 7/29/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .995789 cc2=  .791665 lx=  9.00920 if=  86 il= 109 5/10/2020  n=  23 now=    6369 end=       8177      3210      5294 U=    31.52 T=  106.9 p1=  28.4 p2=    77.9 ed=   181 7/21/2020   x1=  86. x2= 109. y1=   .66 y2=  -.07     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     8177    3210     5294     4   181 7/21/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .995861 cc2=  .787346 lx=  8.88920 if=  87 il= 109 5/10/2020  n=  22 now=    6369 end=       7253      3210      5294 U=    28.27 T=  103.2 p1=  13.9 p2=    87.8 ed=   169 7/9/2020    x1=  87. x2= 109. y1=   .57 y2=  -.20     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     7253    3210     5294     4   169 7/9/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .995938 cc2=  .782737 lx=  8.79920 if=  88 il= 109 5/10/2020  n=  21 now=    6369 end=       6628      3210      5294 U=    24.90 T=  101.0 p1=   4.1 p2=    96.1 ed=   159 6/29/2020   x1=  88. x2= 109. y1=   .52 y2=  -.32     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     6628    3210     5294     4   159 6/29/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .995371 cc2=  .777153 lx=  8.76920 if=  89 il= 109 5/10/2020  n=  20 now=    6369 end=       6433      3210      5294 U=    23.22 T=  100.6 p1=   1.0 p2=    99.0 ed=   155 6/25/2020   x1=  89. x2= 109. y1=   .50 y2=  -.36     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     6433    3210     5294     4   155 6/25/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .994903 cc2=  .765487 lx=  9.10920 if=  91 il= 109 5/10/2020  n=  18 now=    6369 end=       9038      3210      5294 U=    31.51 T=  110.1 p1=  41.9 p2=    70.5 ed=   184 7/24/2020   x1=  91. x2= 109. y1=   .61 y2=   .03     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     9038    3210     5294     4   184 7/24/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .995159 cc2=  .745159 lx= 10.75920 if=  94 il= 109 5/10/2020  n=  15 now=    6369 end=      47060      3210      5294 U=    79.36 T=  187.4 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  94. x2= 109. y1=  1.18 y2=   .99     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369    -        3210     5294     4   374 1/30/2021 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .994307 cc2=  .736108 lx= 10.75920 if=  95 il= 109 5/10/2020  n=  14 now=    6369 end=      47060      3210      5294 U=    81.99 T=  190.0 p1= 638.9 p2=    13.5 ed=   383 2/8/2021    x1=  95. x2= 109. y1=  1.16 y2=   .99     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369    -        3210     5294     4   383 2/8/2021  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .994663 cc2=  .727402 lx= 10.75920 if=  96 il= 109 5/10/2020  n=  13 now=    6369 end=      47060      3210      5294 U=    78.79 T=  186.8 p1= 638.9 p2=    13.5 ed=   372 1/28/2021   x1=  96. x2= 109. y1=  1.15 y2=   .99     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369    -        3210     5294     4   372 1/28/2021 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .981348 cc2=  .603383 lx=  8.19920 if= 103 il= 109 5/10/2020  n=   6 now=    6369 end=       3638      3210      5294 U=     5.97 T=   96.6 p1= -42.9 p2=   175.1 ed=   110 5/11/2020   x1= 103. x2= 109. y1= -1.07 y2= -2.08     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     3638    3210     5294     4   110 5/11/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .990409 cc2=  .582161 lx=  8.12920 if= 104 il= 109 5/10/2020  n=   5 now=    6369 end=       3392      3210      5294 U=     3.25 T=   99.6 p1= -46.7 p2=   187.8 ed=   107 5/8/2020    x1= 104. x2= 109. y1= -1.36 y2= -2.90     
GP: Confirmed US_Texas_Tarrant 5/10/2020       109    6369     3392    3210     5294     4   107 5/8/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996974 cc2=  .869974 lx=  8.66920 if=  49 il= 110 5/11/2020  n=  61 now=    6369 end=       5820      3695      6011 U=    20.69 T=   93.7 p1=  -8.6 p2=   109.4 ed=   142 6/12/2020   x1=  49. x2= 110. y1=  2.16 y2=  -.79     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     5820    3695     6011     3   142 6/12/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996882 cc2=  .868845 lx=  8.66920 if=  50 il= 110 5/11/2020  n=  60 now=    6369 end=       5820      3695      6011 U=    20.35 T=   94.0 p1=  -8.6 p2=   109.4 ed=   141 6/11/2020   x1=  50. x2= 110. y1=  2.16 y2=  -.79     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     5820    3695     6011     3   141 6/11/2020 
AAA1     1 US_Texas_Tarrant Confirmed cc1=  .996932 cc2=  .867833 lx=  8.68920 if=  51 il= 110 5/11/2020  n=  59 now=    6369 end=       5938      3695      6011 U=    21.28 T=   94.1 p1=  -6.8 p2=   107.3 ed=   144 6/14/2020   x1=  51. x2= 110. y1=  2.03 y2=  -.75 BEST
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996932 cc2=  .867833 lx=  8.69020 if=  51 il= 110 5/11/2020  n=  59 now=    6369 end=       5938      3695      6011 U=    21.28 T=   94.1 p1=  -6.8 p2=   107.3 ed=   144 6/14/2020   x1=  51. x2= 110. y1=  2.03 y2=  -.75 BEST
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     5938    3695     6011     3   144 6/14/2020 
AAA1     1 US_Texas_Tarrant Confirmed cc1=  .996791 cc2=  .866602 lx=  8.69920 if=  52 il= 110 5/11/2020  n=  58 now=    6369 end=       5998      3695      6011 U=    21.07 T=   94.7 p1=  -5.8 p2=   106.2 ed=   144 6/14/2020   x1=  52. x2= 110. y1=  2.03 y2=  -.72 BEST
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996791 cc2=  .866602 lx=  8.69520 if=  52 il= 110 5/11/2020  n=  58 now=    6369 end=       5998      3695      6011 U=    21.07 T=   94.7 p1=  -5.8 p2=   106.2 ed=   144 6/14/2020   x1=  52. x2= 110. y1=  2.03 y2=  -.72 BEST
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     5998    3695     6011     3   144 6/14/2020 
AAA1     1 US_Texas_Tarrant Confirmed cc1=  .996738 cc2=  .865431 lx=  8.70920 if=  53 il= 110 5/11/2020  n=  57 now=    6369 end=       6058      3695      6011 U=    21.15 T=   95.1 p1=  -4.9 p2=   105.1 ed=   145 6/15/2020   x1=  53. x2= 110. y1=  1.99 y2=  -.70 BEST
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996738 cc2=  .865431 lx=  8.70820 if=  53 il= 110 5/11/2020  n=  57 now=    6369 end=       6058      3695      6011 U=    21.15 T=   95.1 p1=  -4.9 p2=   105.1 ed=   145 6/15/2020   x1=  53. x2= 110. y1=  1.99 y2=  -.70 BEST
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     6058    3695     6011     3   145 6/15/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997156 cc2=  .862316 lx=  8.78920 if=  56 il= 110 5/11/2020  n=  54 now=    6369 end=       6562      3695      6011 U=    21.97 T=   97.8 p1=   3.0 p2=    97.1 ed=   149 6/19/2020   x1=  56. x2= 110. y1=  1.90 y2=  -.55     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     6562    3695     6011     3   149 6/19/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997761 cc2=  .860400 lx=  8.87920 if=  58 il= 110 5/11/2020  n=  52 now=    6369 end=       7181      3695      6011 U=    24.58 T=  100.0 p1=  12.7 p2=    88.7 ed=   157 6/27/2020   x1=  58. x2= 110. y1=  1.71 y2=  -.41     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     7181    3695     6011     3   157 6/27/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997723 cc2=  .859048 lx=  8.89920 if=  59 il= 110 5/11/2020  n=  51 now=    6369 end=       7326      3695      6011 U=    25.24 T=  100.4 p1=  15.0 p2=    86.9 ed=   160 6/30/2020   x1=  59. x2= 110. y1=  1.64 y2=  -.38     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     7326    3695     6011     3   160 6/30/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997265 cc2=  .849823 lx=  9.01920 if=  65 il= 110 5/11/2020  n=  45 now=    6369 end=       8260      3695      6011 U=    26.91 T=  104.1 p1=  29.7 p2=    77.1 ed=   167 7/7/2020    x1=  65. x2= 110. y1=  1.45 y2=  -.22     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     8260    3695     6011     3   167 7/7/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997311 cc2=  .848240 lx=  9.06920 if=  66 il= 110 5/11/2020  n=  44 now=    6369 end=       8683      3695      6011 U=    27.56 T=  105.7 p1=  36.3 p2=    73.4 ed=   170 7/10/2020   x1=  66. x2= 110. y1=  1.44 y2=  -.16     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369     8683    3695     6011     3   170 7/10/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .998324 cc2=  .845825 lx=  9.32920 if=  68 il= 110 5/11/2020  n=  42 now=    6369 end=      11262      3695      6011 U=    33.83 T=  113.7 p1=  76.8 p2=    56.6 ed=   193 8/2/2020    x1=  68. x2= 110. y1=  1.35 y2=   .11     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    11262    3695     6011     3   193 8/2/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .998211 cc2=  .843908 lx=  9.34920 if=  69 il= 110 5/11/2020  n=  41 now=    6369 end=      11489      3695      6011 U=    34.37 T=  114.3 p1=  80.4 p2=    55.4 ed=   195 8/4/2020    x1=  69. x2= 110. y1=  1.32 y2=   .13     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    11489    3695     6011     3   195 8/4/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .998078 cc2=  .841904 lx=  9.34920 if=  70 il= 110 5/11/2020  n=  40 now=    6369 end=      11489      3695      6011 U=    33.94 T=  114.3 p1=  80.4 p2=    55.4 ed=   194 8/3/2020    x1=  70. x2= 110. y1=  1.30 y2=   .13     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    11489    3695     6011     3   194 8/3/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997829 cc2=  .837701 lx=  9.40920 if=  72 il= 110 5/11/2020  n=  38 now=    6369 end=      12200      3695      6011 U=    35.72 T=  116.3 p1=  91.6 p2=    52.2 ed=   200 8/9/2020    x1=  72. x2= 110. y1=  1.24 y2=   .18     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    12200    3695     6011     3   200 8/9/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997659 cc2=  .835437 lx=  9.39920 if=  73 il= 110 5/11/2020  n=  37 now=    6369 end=      12078      3695      6011 U=    35.11 T=  115.9 p1=  89.6 p2=    52.7 ed=   198 8/7/2020    x1=  73. x2= 110. y1=  1.22 y2=   .17     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    12078    3695     6011     3   198 8/7/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997468 cc2=  .833069 lx=  9.40920 if=  74 il= 110 5/11/2020  n=  36 now=    6369 end=      12200      3695      6011 U=    34.67 T=  116.2 p1=  91.6 p2=    52.2 ed=   197 8/6/2020    x1=  74. x2= 110. y1=  1.22 y2=   .18     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    12200    3695     6011     3   197 8/6/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997362 cc2=  .830695 lx=  9.47920 if=  75 il= 110 5/11/2020  n=  35 now=    6369 end=      13084      3695      6011 U=    35.75 T=  118.4 p1= 105.4 p2=    48.7 ed=   202 8/11/2020   x1=  75. x2= 110. y1=  1.21 y2=   .23     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    13084    3695     6011     3   202 8/11/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997366 cc2=  .828335 lx=  9.60920 if=  76 il= 110 5/11/2020  n=  34 now=    6369 end=      14901      3695      6011 U=    38.65 T=  122.9 p1= 134.0 p2=    42.7 ed=   214 8/23/2020   x1=  76. x2= 110. y1=  1.21 y2=   .33     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    14901    3695     6011     3   214 8/23/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997263 cc2=  .825764 lx=  9.71920 if=  77 il= 110 5/11/2020  n=  33 now=    6369 end=      16633      3695      6011 U=    41.34 T=  126.9 p1= 161.2 p2=    38.3 ed=   224 9/2/2020    x1=  77. x2= 110. y1=  1.21 y2=   .41     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    16633    3695     6011     3   224 9/2/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996793 cc2=  .820017 lx=  9.85920 if=  79 il= 110 5/11/2020  n=  31 now=    6369 end=      19133      3695      6011 U=    44.49 T=  132.1 p1= 200.4 p2=    33.3 ed=   237 9/15/2020   x1=  79. x2= 110. y1=  1.19 y2=   .50     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    -        3695     6011     3   237 9/15/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996475 cc2=  .816869 lx=  9.87920 if=  80 il= 110 5/11/2020  n=  30 now=    6369 end=      19520      3695      6011 U=    44.54 T=  132.7 p1= 206.5 p2=    32.6 ed=   237 9/15/2020   x1=  80. x2= 110. y1=  1.18 y2=   .51     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    -        3695     6011     3   237 9/15/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996136 cc2=  .813562 lx=  9.93920 if=  81 il= 110 5/11/2020  n=  29 now=    6369 end=      20727      3695      6011 U=    45.30 T=  134.7 p1= 225.4 p2=    30.7 ed=   241 9/19/2020   x1=  81. x2= 110. y1=  1.19 y2=   .54     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    -        3695     6011     3   241 9/19/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .995841 cc2=  .810146 lx= 10.11920 if=  82 il= 110 5/11/2020  n=  28 now=    6369 end=      24814      3695      6011 U=    49.74 T=  142.0 p1= 289.6 p2=    25.7 ed=   259 10/7/2020   x1=  82. x2= 110. y1=  1.21 y2=   .64     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    -        3695     6011     3   259 10/7/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .995384 cc2=  .806402 lx= 10.15920 if=  83 il= 110 5/11/2020  n=  27 now=    6369 end=      25827      3695      6011 U=    50.33 T=  143.5 p1= 305.5 p2=    24.7 ed=   262 10/10/2020  x1=  83. x2= 110. y1=  1.20 y2=   .66     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    -        3695     6011     3   262 10/10/2020
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .994870 cc2=  .802420 lx= 10.23920 if=  84 il= 110 5/11/2020  n=  26 now=    6369 end=      27978      3695      6011 U=    51.88 T=  146.6 p1= 339.3 p2=    22.8 ed=   269 10/17/2020  x1=  84. x2= 110. y1=  1.21 y2=   .71     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    -        3695     6011     3   269 10/17/2020
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .994280 cc2=  .798164 lx= 10.34920 if=  85 il= 110 5/11/2020  n=  25 now=    6369 end=      31231      3695      6011 U=    55.37 T=  152.0 p1= 390.4 p2=    20.4 ed=   282 10/30/2020  x1=  85. x2= 110. y1=  1.21 y2=   .76     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    -        3695     6011     3   282 10/30/2020
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .993633 cc2=  .793633 lx= 10.20920 if=  86 il= 110 5/11/2020  n=  24 now=    6369 end=      27151      3695      6011 U=    52.87 T=  146.5 p1= 326.3 p2=    23.5 ed=   271 10/19/2020  x1=  86. x2= 110. y1=  1.14 y2=   .69     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    -        3695     6011     3   271 10/19/2020
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .993102 cc2=  .788978 lx=  9.97920 if=  87 il= 110 5/11/2020  n=  23 now=    6369 end=      21572      3695      6011 U=    47.44 T=  136.9 p1= 238.7 p2=    29.5 ed=   248 9/26/2020   x1=  87. x2= 110. y1=  1.05 y2=   .57     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    -        3695     6011     3   248 9/26/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .992471 cc2=  .783957 lx=  9.80920 if=  88 il= 110 5/11/2020  n=  22 now=    6369 end=      18200      3695      6011 U=    41.91 T=  129.6 p1= 185.8 p2=    35.0 ed=   228 9/6/2020    x1=  88. x2= 110. y1=   .99 y2=   .47     
GP: Confirmed US_Texas_Tarrant 5/11/2020       110    6369    18200    3695     6011     3   228 9/6/2020  
AAA1     1 US_Texas_Tarrant Confirmed cc1=  .996672 cc2=  .870684 lx=  8.71920 if=  49 il= 111 5/12/2020  n=  62 now=    6369 end=       6119      3745      6235 U=    21.55 T=   95.7 p1=  -3.9 p2=   104.1 ed=   146 6/16/2020   x1=  49. x2= 111. y1=  2.17 y2=  -.71 BEST
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996672 cc2=  .870684 lx=  8.72120 if=  49 il= 111 5/12/2020  n=  62 now=    6369 end=       6119      3745      6235 U=    21.55 T=   95.7 p1=  -3.9 p2=   104.1 ed=   146 6/16/2020   x1=  49. x2= 111. y1=  2.17 y2=  -.71 BEST
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     6119    3745     6235     3   146 6/16/2020 
AAA1     1 US_Texas_Tarrant Confirmed cc1=  .996580 cc2=  .869580 lx=  8.72920 if=  50 il= 111 5/12/2020  n=  61 now=    6369 end=       6180      3745      6235 U=    21.35 T=   96.2 p1=  -3.0 p2=   103.1 ed=   146 6/16/2020   x1=  50. x2= 111. y1=  2.17 y2=  -.69 BEST
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996580 cc2=  .869580 lx=  8.73020 if=  50 il= 111 5/12/2020  n=  61 now=    6369 end=       6180      3745      6235 U=    21.35 T=   96.2 p1=  -3.0 p2=   103.1 ed=   146 6/16/2020   x1=  50. x2= 111. y1=  2.17 y2=  -.69 BEST
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     6180    3745     6235     3   146 6/16/2020 
AAA1     1 US_Texas_Tarrant Confirmed cc1=  .996639 cc2=  .868602 lx=  8.74920 if=  51 il= 111 5/12/2020  n=  60 now=    6369 end=       6305      3745      6235 U=    22.33 T=   96.4 p1=  -1.0 p2=   101.0 ed=   149 6/19/2020   x1=  51. x2= 111. y1=  2.03 y2=  -.65 BEST
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996639 cc2=  .868602 lx=  8.74920 if=  51 il= 111 5/12/2020  n=  60 now=    6369 end=       6305      3745      6235 U=    22.33 T=   96.4 p1=  -1.0 p2=   101.0 ed=   149 6/19/2020   x1=  51. x2= 111. y1=  2.03 y2=  -.65 BEST
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     6305    3745     6235     3   149 6/19/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996492 cc2=  .867393 lx=  8.75920 if=  52 il= 111 5/12/2020  n=  59 now=    6369 end=       6368      3745      6235 U=    22.11 T=   97.0 p1=    .0 p2=   100.0 ed=   149 6/19/2020   x1=  52. x2= 111. y1=  2.04 y2=  -.63     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     6368    3745     6235     3   149 6/19/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996444 cc2=  .866255 lx=  8.76920 if=  53 il= 111 5/12/2020  n=  58 now=    6369 end=       6433      3745      6235 U=    22.19 T=   97.4 p1=   1.0 p2=    99.0 ed=   149 6/19/2020   x1=  53. x2= 111. y1=  2.00 y2=  -.61     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     6433    3745     6235     3   149 6/19/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .996903 cc2=  .863273 lx=  8.85920 if=  56 il= 111 5/12/2020  n=  55 now=    6369 end=       7038      3745      6235 U=    23.16 T=  100.3 p1=  10.5 p2=    90.5 ed=   155 6/25/2020   x1=  56. x2= 111. y1=  1.91 y2=  -.46     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     7038    3745     6235     3   155 6/25/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997545 cc2=  .861463 lx=  8.94920 if=  58 il= 111 5/12/2020  n=  53 now=    6369 end=       7701      3745      6235 U=    25.90 T=  102.5 p1=  20.9 p2=    82.7 ed=   163 7/3/2020    x1=  58. x2= 111. y1=  1.72 y2=  -.33     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     7701    3745     6235     3   163 7/3/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997515 cc2=  .860154 lx=  8.96920 if=  59 il= 111 5/12/2020  n=  52 now=    6369 end=       7857      3745      6235 U=    26.61 T=  103.0 p1=  23.4 p2=    81.1 ed=   165 7/5/2020    x1=  59. x2= 111. y1=  1.65 y2=  -.30     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     7857    3745     6235     3   165 7/5/2020  
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997097 cc2=  .851232 lx=  9.10920 if=  65 il= 111 5/12/2020  n=  46 now=    6369 end=       9038      3745      6235 U=    28.71 T=  107.4 p1=  41.9 p2=    70.5 ed=   175 7/15/2020   x1=  65. x2= 111. y1=  1.48 y2=  -.13     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     9038    3745     6235     3   175 7/15/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997162 cc2=  .849720 lx=  9.16920 if=  66 il= 111 5/12/2020  n=  45 now=    6369 end=       9596      3745      6235 U=    29.54 T=  109.2 p1=  50.7 p2=    66.4 ed=   178 7/18/2020   x1=  66. x2= 111. y1=  1.46 y2=  -.06     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369     9596    3745     6235     3   178 7/18/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .998232 cc2=  .847476 lx=  9.43920 if=  68 il= 111 5/12/2020  n=  43 now=    6369 end=      12571      3745      6235 U=    36.24 T=  117.9 p1=  97.4 p2=    50.7 ed=   203 8/12/2020   x1=  68. x2= 111. y1=  1.38 y2=   .19     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369    12571    3745     6235     3   203 8/12/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .998123 cc2=  .845624 lx=  9.46920 if=  69 il= 111 5/12/2020  n=  42 now=    6369 end=      12954      3745      6235 U=    37.02 T=  119.0 p1= 103.4 p2=    49.2 ed=   206 8/15/2020   x1=  69. x2= 111. y1=  1.35 y2=   .22     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369    12954    3745     6235     3   206 8/15/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997988 cc2=  .843685 lx=  9.46920 if=  70 il= 111 5/12/2020  n=  41 now=    6369 end=      12954      3745      6235 U=    36.58 T=  118.9 p1= 103.4 p2=    49.2 ed=   205 8/14/2020   x1=  70. x2= 111. y1=  1.34 y2=   .22     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369    12954    3745     6235     3   205 8/14/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997759 cc2=  .839645 lx=  9.54920 if=  72 il= 111 5/12/2020  n=  39 now=    6369 end=      14033      3745      6235 U=    38.89 T=  121.8 p1= 120.3 p2=    45.4 ed=   213 8/22/2020   x1=  72. x2= 111. y1=  1.28 y2=   .28     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369    14033    3745     6235     3   213 8/22/2020 
AAA2     1 US_Texas_Tarrant Confirmed cc1=  .997583 cc2=  .837455 lx=  9.54920 if=  73 il= 111 5/12/2020  n=  38 now=    6369 end=      14033      3745      6235 U=    38.46 T=  121.7 p1= 120.3 p2=    45.4 ed=   212 8/21/2020   x1=  73. x2= 111. y1=  1.27 y2=   .28     
GP: Confirmed US_Texas_Tarrant 5/12/2020       111    6369    14033    3745     6235     3   212 8/21/2020 
